5359	1	a	that's classic  
5361	1	a	click click booooom!
5363	1	a	It fu‪‫‬‭ckin sucks, It suckin fu‪‫‬‭cks, It fu‪‫‬‭ckin blows, It's a piece of sh‪‫‬‭it, and I don't like it.
5365	1	a	nice game..too cool to play
5367	1	a	Steal good game
5369	1	a	pretty good game hopefully they will get the pro mod out.....other then that a badass game for sure
5371	1	a	,
5373	1	a	10/10. It's fun. Play it.
5375	1	a	I Got shot in the foot and died 10\10 For Realism
5377	1	a	best introductory FPS game ever :D
5379	1	a	Great Game^^ 10/10
5381	1	a	^,^
5383	1	a	Playing it on LAN with friends was great.
5385	1	a	I have fun playing it :D
5387	1	a	I love this game
5389	1	a	Many games will come and go but the love for CS 1.6 will never ever fade away.  BEST. GAME. EVER. CS 1.6 4 LIFE &lt;3 Need I say more?
5391	1	a	.
5393	1	a	Probably The Best FPS game since 1999.
5395	1	a	Great game
5397	1	a	probably the first game on my account ever (well the whole goldsrc pack but ya know)
5399	1	a	:)
5401	1	a	This games is a very fun and compettive. At first you gonna a be a noob but if you play it for some wile. You will get used to it and be unstopable
5403	1	a	Its a nice Game
5405	1	a	Love this game :)
5407	1	a	history, best cs ever
5409	1	a	Gold Edition
5411	1	a	classy
5413	1	a	Classic.
5415	1	a	This game is immortal.
5417	1	a	Saw a hostage pick up a Mac-10 and kill a terrorist.  10/10 recommend CSGN.
5419	1	a	game for nerds ,bad story line.
5421	1	a	Best moment of chldish age :D
5423	1	a	Legendary Game. Nothing more to say xD
5425	1	a	.
5427	1	a	after reinstalling steam ALL SERVERS ARE LOST!!!!!  Sometimes cant find servers...
5429	1	a	This is best game in all world on-line games    lalalala
5431	1	a	Cheaters paradise.
5433	1	a	Old School
5435	1	a	1.6 the best
5437	1	a	Old but gold
5439	1	a	Counter-Strike, it is literally impossible to be a PC gamer and not know what this game is. They're all great. Go play them.
5441	1	a	What a fun game. As a single play mania it was a little bit shame to see no bots in Counter Strike but there were still many servers running so you'll have no problem playing it. Since there were no active asian servers because Nexon got hold of asian market with 'Counter Strike Online' I had to play in a Brazilian server which made me go through horrible lag but even with the lag it was still enjoyable. Gear up, You can still enjoy the beginning of Counter Strike series.   +) Easy and straightforward game play. Shoot on sight. +) Optimized Aiming.
5443	1	a	The best game &lt;3....
5445	1	a	Old School &lt;3
5447	1	a	Nice game.
5449	1	a	very good game
5451	1	a	I played this since 15 years, i still playing it. Totally Reccomended
5453	1	a	This is a classic and better first person shooting game the history.
5455	1	a	from my memory with love
5457	1	a	hm in dis one gabe newel redeems himself by makin the sequel to quake hip counterstrike filled wit plenty of headshots and wepons to take out ur enemies i hily recomend
5459	1	a	ONLY GAME THATS I PLAY!!! YOU CAN KEEP ALL THE FANCY GRAPHC GAMES _ NOTHING COMPARES TO THE ORIGINAL 1.6
5461	1	a	Great!
5463	1	a	.
5465	1	a	My first game ever purchased, it will be in my life forever :)))))
5467	1	a	Learnt russian because of this game 999999/10 -ign
5469	1	a	love this og ♥♥♥♥. &lt;3
5471	1	a	15 years and it still has a somewhat strong multiplayer community. That's just enough reason to buy it. 10/10
5473	1	a	probably would be better if the playerbase was actually ♥♥♥♥ing english
5475	1	a	The Best
5477	1	a	Awsome Game.
5479	1	a	Played this game since I was in Hight School till now (cs 1.3). 1.6 is by far one of the best online FPS competitive game of all time and won't disappoint.
5481	1	a	 https://www.youtube.com/watch?v=VqB1uoDTdKM 
5483	1	a	what a classic game!
5485	1	a	....
5487	1	a	Join the best and classic shooter game.
5489	1	a	great game
5491	1	a	Only played a little, but it was fun.
5493	1	a	I love cs 16
5495	1	a	1 of the best fps games
5497	1	a	*** My config 2014 ***  sv_cheats 1 cl_gg 1  rate 25000  senstivity 1  cl_yawspeed 500 gl_spriteblend 0 ex_interp 0 bind c 'cl_righthand 0' bind f 'cl_righthand 1' fps_max '100' gl_vsync '0' gl_ansio '0' cl_dlmax '512' hud_centerid '1' hud_fastswitch '1' net_graph '1' cl_cmdrate '100' cl_updaterate '100' sv_accelerate '6.5' violence_ablood '0' violence_agibs '0' violence_hblood '0' violence_hgibs '0' _cl_autowepswitch '0' sv_airaccelerate 15 sv_friction 4.1 echo 'YeS's Config'  *** My rainbow crosshair ***   bind 'mouse1' '+attack; adjust_crosshair;cl_crosshair_translucent 0; -attack'
5499	1	a	The best of the best ! OLD SCHOOL !
5501	1	a	Very Nice 'Old-School' Game
5503	1	a	So good 10/10. Played this game when i was ten. IST MAGNIFICENTLY!!!!!!
5505	1	a	Good classic shooter, and followed up (increased players), very low specs needed, hugely populated and simple fun.
5507	1	a	Nice game
5509	1	a	I played this game for over 5 years when i was young, brings me back so many memories!
5511	1	a	Great
5513	1	a	this game is always fun! 
5515	1	a	The best.
5517	1	a	Best FPS Multiplayer game ever. Better Than CS:GO. &lt;333
5519	1	a	Classic FPS of my generation. Enjoy &lt;3
5521	1	a	Buy Steam accaunt 6 $ 
5523	1	a	That is so good :) !
5525	1	a	A timeless classic. This game got me started on steam. I wasted many non-recorded hours of my life on this game. The buggy vehicles are the most fun vehicles I've ever played with in any game ever. I can't believe they left vehicles out of the source engine games. I also miss nipper maps and the community surrounding them.
5527	1	a	It´s counter strike, just buy it.
5529	1	a	The first FPS/Game I played on PC and to be honest those years playing CS1.6 (5+years) were simply AMAZING !  At the time the gameplay was perfect ! the game was really easy to handle and understand, the graphisme ? When it came out it was really good and enough, then the game never grew up and we never had patchs / new versions. But it was still fine as long as we could all developpe our skill and create new strats.  We got a lot of mods like zombie deathmatch gungame jail and for me the best mods Hide'N'Seek, Kz, Deathrun etc...  To be honest those years were truly a pleasure to play.  Thank you so much to create a game like that.  Without counting that now we have new versions and eSport is growing everyday!
5531	1	a	It's an awesome game.I wish for a long time to buy it on steam and finally I did it.And now I am enjoy it.I have more possibilities and more 'doors opend'
5533	1	a	BEST GAME OF THE WORLD
5535	1	a	great game
5537	1	a	,,Need Help' I need Cs 1.6 Set launch setub please help me.    
5539	1	a	!
5541	1	a	The best
5543	1	a	Cool + rep
5545	1	a	The Best &lt;3
338	0	a	The best game in the world at one time. But now, it's time to admit that other, newer games have taken its spot. There's little reason to play the original CS other than for historical curiosity.
5547	1	a	It hasn't aged that well, but it still holds a lot of nostalgia. It also lacks offline deathmatches with AI bots. Otherwise, it's a great game.   FINAL RATING: 82 out of 100
5549	1	a	Well it's an oldschool csgo, i would recommend this game to the guys/girls with the .... not so high tech computer!! :)
5551	1	a	
5553	1	a	Counter Strike: everybody know what this mean.
5555	1	a	Is a good game from our childhood
5557	1	a	.
5559	1	a	OLDIE BUT GOLDIE !!
5561	1	a	This game is just.. LIFE. Especially the mod Hide 'n Seek
5563	1	a	Defining FPS since 1999.
5565	1	a	great game
5567	1	a	Best game since rocket league, uhm no wait
5569	1	a	Counter-Strike 1.6 is easily one of the best shooters out there. I have good history of making teams and playing against other teams or just having fun with friends in public servers. It was out of this world when it came out and in my opinion had the best professional scene at the time. I played it on and off for about 7 years.   Bud sadly CS 1.6 doesn't hold up for me. Until playing CSGO I was still very into the game. After playing CSGO for few months I tried playing CS 1.6 again, but the graphics and shooting mechanics are just awful at this point, it just doesn't hold up.  If you are new to gaming or just Counter-Strike, you should probably skip this game and just go right to Counter-Strike: Global Offensive. It's an amazing upgrade from an amazing game.
5571	1	a	Cs 4 Life
5573	1	a	This was the beginning of an obsession. I love you.
5575	1	a	11/10 would get func_vehicled again
5577	1	a	Good except for so many hackers D:
5579	1	a	This game is the best FPS Classic Game i've ever played, If you still don't have it you're not alive :D
5581	1	a	Conntect Cs.Capytala.Ro
5583	1	a	the best
5585	1	a	Great game, a real classic
5587	1	a	Old scool
5589	1	a	Never too old to play CS :)
5591	1	a	My favorite fps game!
5593	1	a	Ayyy guys :D It's nice game if you wanna warm up or train your aim imo. It's more difficult than CS:GO.
5595	1	a	The best game forever!
5597	1	a	&lt;3 addictive game :D
5599	1	a	Counter strike is and will always be my favorite game. Spent a good deal of time playing, still learning how to better my self.
5601	1	a	Its old school but good game, can remember childhood
5603	1	a	It's classic.
5605	1	a	good game apart from the ♥♥♥♥ing ♥♥♥♥♥♥♥
5607	1	a	wtf is dis awp they all talk about
5609	1	a	classic !
5611	1	a	It's a good game and i really like it, but the trouble is: The players who have Counter-Strike 1.6 cracked, 70% has hacks. Please Valve, resolve all hackers. Thank you for reading my review Valve. Oh, wait. I wanted to say something. THIS GAME NEVER GETS OLD &lt;3 :*
